nasdaq_Date,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Adj_Close,nasdaq_Volume,gold_Name,gold_US dollar,gold_Euro,gold_Japanese yen,gold_Pound sterling,gold_Canadian dollar,gold_Swiss franc,gold_Indian rupee,gold_Chinese renmimbi,gold_Turkish lira,gold_Saudi riyal,gold_Indonesian rupiah,gold_UAE dirham,gold_Thai baht,gold_Vietnamese dong,gold_Egyptian pound,gold_Korean won,gold_Russian ruble,gold_South African rand,gold_Australian dollar,btc_Date,btc_Unix_Timestamp,btc_Symbol,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume_btc,btc_Volume_USDT,eth_Date,eth_Unix_Timestamp,eth_Symbol,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume_btc,eth_Volume_USDT
7/17/2018,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1740680000,17-Jul,"1,232.80","1,055.20","139,103.00",936.8,"1,625.80","1,230.80","84,372.80","8,234.60","5,906.00","4,623.70","17,715,333.20","4,528.30","41,006.00","28,416,651.90","22,067.10","1,385,790.10","77,057.70","16,303.80","1,668.10",7/17/2018,1531785600,BTCUSDT,6723.35,7452,6652.04,7317.44,44749.42,312457623.2,7/17/2018,1531785600,ETHUSDT,478.49,512,465.29,498.76,205355.06,99423318.94
7/18/2018,7859.430176,7863.77002,7822.830078,7854.439941,7854.439941,1857670000,18-Jul,"1,224.50","1,051.80","138,105.20",938.4,"1,618.80","1,224.20","84,042.00","8,221.90","5,887.30","4,592.30","17,638,922.50","4,497.80","40,849.30","28,224,112.80","21,918.50","1,386,501.10","77,184.80","16,244.50","1,659.30",7/18/2018,1531872000,BTCUSDT,7317.44,7588.08,7225.38,7381.9,53379.35,395394487.1,7/18/2018,1531872000,ETHUSDT,498.76,515.47,468.01,479.41,226290.27,111807292.5
7/19/2018,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1853030000,19-Jul,"1,217.60","1,048.50","137,461.40",936.4,"1,613.50","1,219.20","84,010.90","8,245.10","5,871.90","4,566.20","17,624,033.40","4,472.20","40,739.20","28,066,958.10","21,794.10","1,379,788.30","77,267.20","16,420.20","1,658.00",7/19/2018,1531958400,BTCUSDT,7381.9,7573.99,7270,7466.21,38217.46,282897223.8,7/19/2018,1531958400,ETHUSDT,479.41,484.15,462.57,468.57,165811.41,78550384.1
7/20/2018,7843.080078,7860.25,7815.859863,7820.200195,7820.200195,1786250000,20-Jul,"1,228.80","1,049.50","137,417.30",937.9,"1,613.10","1,222.70","84,679.30","8,330.70","5,891.40","4,608.20","17,792,300.00","4,513.40","41,052.50","28,327,602.50","21,994.60","1,393,095.30","78,034.90","16,515.90","1,658.30",7/20/2018,1532044800,BTCUSDT,7466.21,7700,7273,7337.53,40701.57,302301323.5,7/20/2018,1532044800,ETHUSDT,468.57,471.02,440,449.04,153865.74,70670272.92
7/21/2018,,,,,,,21-Jul,,,,,,,,,,,,,,,,,,,,7/21/2018,1532131200,BTCUSDT,7337.53,7458.47,7211,7398.78,27274.39,200313325.7,7/21/2018,1532131200,ETHUSDT,449.04,468.97,441.18,460.23,71235.09,32662042.36
7/22/2018,,,,,,,22-Jul,,,,,,,,,,,,,,,,,,,,7/22/2018,1532217600,BTCUSDT,7398.78,7582.4,7335.5,7394.79,28538.74,212719876.6,7/22/2018,1532217600,ETHUSDT,460.23,472.2,454.19,457.47,58046.27,26907113.09
7/23/2018,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1654290000,23-Jul,"1,225.00","1,046.60","136,459.40",934.1,"1,610.00","1,216.10","84,310.20","8,308.30","5,813.70","4,594.00","17,749,524.80","4,499.40","40,962.30","28,418,838.90","21,926.60","1,385,969.60","77,246.10","16,538.40","1,659.00",7/23/2018,1532304000,BTCUSDT,7394.79,7829,7375,7721.01,38041.48,292426701.7,7/23/2018,1532304000,ETHUSDT,457.47,469.82,447.11,450.05,102507.74,47189848.54
7/24/2018,7914.350098,7928.790039,7814.330078,7840.77002,7840.77002,2014850000,24-Jul,"1,228.40","1,049.40","136,475.80",933.9,"1,614.70","1,220.20","84,587.20","8,370.60","6,001.40","4,606.70","17,847,923.40","4,511.90","41,063.70","28,560,362.40","21,975.20","1,394,361.20","77,031.40","16,338.60","1,654.80",7/24/2018,1532390400,BTCUSDT,7721.01,8486,7696,8397.24,54851.84,444400985,7/24/2018,1532390400,ETHUSDT,450.05,484.27,448.47,479.28,149998.17,70365257.52
7/25/2018,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1902790000,25-Jul,"1,231.50","1,055.00","136,628.80",936.5,"1,616.10","1,223.80","84,653.30","8,348.10","5,952.20","4,618.60","17,807,490.00","4,523.50","40,996.60","28,592,351.30","22,043.80","1,387,099.90","77,718.40","16,281.20","1,663.00",7/25/2018,1532476800,BTCUSDT,8397.24,8491.77,8050,8175.64,44943.17,370776686.8,7/25/2018,1532476800,ETHUSDT,479.28,485.77,464,472.1,165923.57,78709507.83
7/26/2018,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2263070000,26-Jul,"1,228.30","1,053.40","136,409.40",934,"1,606.90","1,220.30","84,359.30","8,333.70","5,941.70","4,606.40","17,760,495.00","4,511.60","40,913.00","28,470,835.00","21,985.70","1,374,841.50","77,323.70","16,245.90","1,662.40",7/26/2018,1532563200,BTCUSDT,8175.64,8315.69,7850.06,7920,39535.19,322274225.2,7/26/2018,1532563200,ETHUSDT,472.1,485,460,462.64,169961.6,80918323.23
7/27/2018,7889.75,7889.75,7698.959961,7737.419922,7737.419922,2176170000,27-Jul,"1,224.00","1,050.40","135,827.80",932.5,"1,598.60","1,216.90","84,102.20","8,348.30","5,927.80","4,590.20","17,646,298.40","4,495.80","40,769.80","28,435,417.20","21,908.70","1,368,498.30","76,783.80","16,113.30","1,652.70",7/27/2018,1532649600,BTCUSDT,7920,8285,7805,8188.57,40369.01,324341394.4,7/27/2018,1532649600,ETHUSDT,462.64,474,455.84,470.09,193071.95,89802675.43
7/28/2018,,,,,,,28-Jul,,,,,,,,,,,,,,,,,,,,7/28/2018,1532736000,BTCUSDT,8188.57,8246.54,8067,8225.04,25222.34,206256401.9,7/28/2018,1532736000,ETHUSDT,470.09,472,460.82,469.29,154670.31,72287461.49
7/29/2018,,,,,,,29-Jul,,,,,,,,,,,,,,,,,,,,7/29/2018,1532822400,BTCUSDT,8225.04,8294.51,8115,8211,24675.06,202538475.5,7/29/2018,1532822400,ETHUSDT,469.29,472,461.6,466.4,136882.31,63757757.21
7/30/2018,7735.27002,7740.259766,7604.240234,7630,7630,2143410000,30-Jul,"1,223.80","1,045.00","135,811.20",930.9,"1,590.80","1,210.10","84,027.70","8,354.90","5,976.10","4,589.70","17,634,955.20","4,495.20","40,764.80","28,462,524.00","21,881.50","1,370,961.70","76,281.00","16,096.00","1,651.90",7/30/2018,1532908800,BTCUSDT,8211,8273,7866,8173.92,36011.52,291881176,7/30/2018,1532908800,ETHUSDT,466.4,469.79,446.1,456.23,174027.9,79879271.52
7/31/2018,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2195050000,31-Jul,"1,221.00","1,043.50","136,673.10",930.8,"1,589.70","1,208.70","83,740.40","8,334.80","5,993.60","4,579.10","17,606,098.30","4,484.70","40,621.00","28,427,377.70","21,836.70","1,365,815.50","76,184.20","15,992.90","1,642.40",7/31/2018,1532995200,BTCUSDT,8173.92,8180,7633,7730.93,43682.43,343739655.8,7/31/2018,1532995200,ETHUSDT,456.23,457.3,427,432.22,208032.15,91394284.93
8/1/2018,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2223550000,1-Aug,"1,219.00","1,044.30","136,497.50",928.9,"1,582.40","1,210.20","83,448.20","8,283.10","5,999.00","4,571.70","17,602,360.00","4,477.60","40,397.70","28,392,338.50","21,807.90","1,366,133.20","76,640.10","16,073.30","1,646.30",8/1/2018,1533081600,BTCUSDT,7730.93,7750,7430,7611.64,39394.76,298179092.9,8/1/2018,1533081600,ETHUSDT,432.22,434.99,406.55,420.2,202720.34,85200975.51
8/2/2018,7659.52002,7808.850098,7659.52002,7802.689941,7802.689941,2081300000,2-Aug,"1,215.50","1,046.70","135,486.20",932.7,"1,581.90","1,208.30","83,452.80","8,299.10","6,167.40","4,558.40","17,593,638.00","4,464.50","40,477.50","28,298,713.50","21,701.90","1,368,839.70","77,089.20","16,291.70","1,648.40",8/2/2018,1533168000,BTCUSDT,7611.64,7702.71,7455.72,7525.71,33407.69,253238243.5,8/2/2018,1533168000,ETHUSDT,420.2,424.73,407.43,410.62,161495.74,66993215.84
8/3/2018,7819.22998,7824.060059,7783.299805,7812.009766,7812.009766,2018700000,3-Aug,"1,216.30","1,049.40","135,210.00",934.3,"1,578.90","1,207.90","83,649.50","8,348.70","6,174.70","4,561.60","17,627,224.90","4,467.60","40,551.40","28,347,083.30","21,741.40","1,371,438.60","76,888.40","16,173.80","1,643.30",8/3/2018,1533254400,BTCUSDT,7525.71,7540,7282.44,7418.78,41280.01,305470420.6,8/3/2018,1533254400,ETHUSDT,410.62,420.01,396.61,417.52,195409.26,80094700.42
8/4/2018,,,,,,,4-Aug,,,,,,,,,,,,,,,,,,,,8/4/2018,1533340800,BTCUSDT,7418.78,7494.81,6926,7009.84,32996.7,238712517.3,8/4/2018,1533340800,ETHUSDT,417.52,419.53,401.86,407.21,175730.38,72254215.44
8/5/2018,,,,,,,5-Aug,,,,,,,,,,,,,,,,,,,,8/5/2018,1533427200,BTCUSDT,7009.84,7089.87,6882.29,7024.19,31146.24,217779907.4,8/5/2018,1533427200,ETHUSDT,407.21,413.24,400.16,408.79,156049.41,63430516.25
8/6/2018,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2238170000,6-Aug,"1,209.70","1,046.60","134,809.40",934.9,"1,572.90","1,205.50","83,266.20","8,277.30","6,279.70","4,536.60","17,503,634.10","4,443.20","40,311.60","28,193,915.10","21,628.50","1,359,706.70","77,003.30","16,222.20","1,637.20",8/6/2018,1533513600,BTCUSDT,7024.19,7160,6821,6934.82,30793.32,215340256.4,8/6/2018,1533513600,ETHUSDT,408.79,413.28,399.77,405.28,159077.77,64767937.95
8/7/2018,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2197590000,7-Aug,"1,212.40","1,045.90","134,837.50",935.9,"1,578.70","1,206.20","83,246.00","8,285.40","6,364.70","4,546.80","17,506,331.90","4,453.10","40,298.50","28,251,388.60","21,651.10","1,362,499.20","76,919.80","16,145.50","1,633.10",8/7/2018,1533600000,BTCUSDT,6934.82,7150.46,6670,6720.06,41214.02,287269304.5,8/7/2018,1533600000,ETHUSDT,405.28,412.76,369.19,378.21,199912.67,80006454.72
8/8/2018,7880,7901.689941,7864.459961,7888.330078,7888.330078,2087850000,8-Aug,"1,209.60","1,042.40","134,205.60",938.9,"1,579.70","1,202.80","83,032.60","8,264.00","6,395.20","4,536.30","17,459,851.40","4,442.90","40,175.20","28,163,157.70","21,596.50","1,354,574.70","78,194.40","16,200.40","1,629.90",8/8/2018,1533686400,BTCUSDT,6720.06,6721.54,6123,6285,53301.26,342494963.8,8/8/2018,1533686400,ETHUSDT,378.21,380.42,347.25,355.48,261818.75,95586276.19
8/9/2018,7886.52002,7923.350098,7881.060059,7891.779785,7891.779785,2032950000,9-Aug,"1,214.40","1,049.30","134,689.60",943.7,"1,583.20","1,203.50","83,379.60","8,292.10","6,667.40","4,554.30","17,498,781.40","4,460.50","40,280.00","28,267,028.70","21,691.00","1,356,792.90","80,519.00","16,494.70","1,641.40",8/9/2018,1533772800,BTCUSDT,6285,6622.81,6178.6,6529.79,47729.05,305798216,8/9/2018,1533772800,ETHUSDT,355.48,369.9,350.51,363.3,238037.21,85883655.28
8/10/2018,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2095180000,10-Aug,"1,214.40","1,062.20","134,452.30",950.6,"1,589.00","1,206.50","83,632.70","8,327.90","7,737.40","4,554.40","17,578,438.60","4,460.70","40,390.90","28,267,586.50","21,707.40","1,370,996.70","81,580.30","17,043.40","1,658.90",8/10/2018,1533859200,BTCUSDT,6529.79,6575.88,6026.39,6144.01,52332.83,332567279.8,8/10/2018,1533859200,ETHUSDT,363.3,365.87,325.95,331.81,254821.76,89891545.51
8/11/2018,,,,,,,11-Aug,,,,,,,,,,,,,,,,,,,,8/11/2018,1533945600,BTCUSDT,6144.01,6177,5982,6077.3,22413.41,136726013.1,8/11/2018,1533945600,ETHUSDT,331.81,332.98,306.36,308.65,154163.74,49126793.16
8/12/2018,,,,,,,12-Aug,,,,,,,,,,,,,,,,,,,,8/12/2018,1534032000,BTCUSDT,6077.3,6077.3,6077.3,6077.3,0,0,8/12/2018,1534032000,ETHUSDT,308.65,308.65,308.65,308.65,0,0
8/13/2018,7848,7888.660156,7814.27002,7819.709961,7819.709961,1914240000,13-Aug,"1,200.40","1,051.50","132,944.70",939.5,"1,573.60","1,192.90","83,838.40","8,254.50","8,299.70","4,501.80","17,519,106.10","4,409.10","39,923.60","27,986,156.80","21,507.30","1,361,136.70","81,394.20","17,183.00","1,647.80",8/13/2018,1534118400,BTCUSDT,6308.33,6540.1,6145.04,6246.35,50100.77,317507847.1,8/13/2018,1534118400,ETHUSDT,317.89,321.99,280.68,283.81,292633.55,89644898.31
8/14/2018,7847.879883,7878.22998,7815.5,7870.890137,7870.890137,1917360000,14-Aug,"1,197.00","1,052.50","132,723.40",938.7,"1,566.20","1,188.40","83,640.40","8,238.50","7,786.50","4,489.20","17,452,260.00","4,396.80","39,800.30","27,908,055.00","21,426.30","1,350,156.10","79,597.50","17,006.40","1,649.40",8/14/2018,1534204800,BTCUSDT,6246.35,6250.33,5880,6188.08,44408.54,268258399.6,8/14/2018,1534204800,ETHUSDT,283.81,283.81,250,278.41,456778.25,120275950.8
8/15/2018,7810.02002,7832.660156,7732.689941,7774.120117,7774.120117,2286960000,15-Aug,"1,182.00","1,044.90","130,569.60",933,"1,556.50","1,175.10","82,592.30","8,160.50","7,147.70","4,433.30","17,257,200.00","4,341.70","39,396.00","27,555,375.00","21,194.70","1,333,236.80","79,733.40","17,320.70","1,637.00",8/15/2018,1534291200,BTCUSDT,6188.08,6609,6172.11,6267.16,61848.78,394600658,8/15/2018,1534291200,ETHUSDT,278.41,304.45,276.3,281.12,415659.13,119431248.2
8/16/2018,7826.950195,7849.669922,7795.740234,7806.52002,7806.52002,1979540000,16-Aug,"1,180.40","1,036.20","130,723.40",927.6,"1,551.60","1,174.10","82,977.70","8,141.70","6,832.80","4,427.30","17,245,642.60","4,335.80","39,295.50","27,518,662.90","21,129.20","1,333,792.80","78,802.80","17,250.10","1,622.90",8/16/2018,1534377600,BTCUSDT,6267.16,6480,6205.6,6311.75,45018.33,285558549.3,8/16/2018,1534377600,ETHUSDT,281.12,298.6,277.55,287.17,227935.8,65610035.69
8/17/2018,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1843150000,17-Aug,"1,178.40","1,032.90","130,160.20",925,"1,542.00","1,172.70","82,837.10","8,108.80","7,179.10","4,419.60","17,216,422.60","4,328.40","39,181.80","27,449,647.30","21,093.40","1,325,405.30","79,463.90","17,419.00","1,618.60",8/17/2018,1534464000,BTCUSDT,6311.75,6585,6285.4,6584.49,54348.71,351803544.7,8/17/2018,1534464000,ETHUSDT,287.17,318,285,317.51,331656.85,99759112.9
8/18/2018,,,,,,,18-Aug,,,,,,,,,,,,,,,,,,,,8/18/2018,1534550400,BTCUSDT,6584.49,6620,6288,6387.96,50598.18,325752517.9,8/18/2018,1534550400,ETHUSDT,317.51,321.33,281.79,294.11,369542.51,111243619.6
8/19/2018,,,,,,,19-Aug,,,,,,,,,,,,,,,,,,,,8/19/2018,1534636800,BTCUSDT,6387.96,6541,6300,6477.53,43738.26,279949502.3,8/19/2018,1534636800,ETHUSDT,294.11,307.4,288.2,299.42,280974.27,83422061.46
8/20/2018,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1698970000,20-Aug,"1,184.40","1,036.00","130,793.70",928.2,"1,548.40","1,177.70","82,685.40","8,114.70","7,311.50","4,442.00","17,279,664.40","4,350.30","39,148.70","27,563,374.10","21,201.30","1,330,261.70","79,606.80","17,349.20","1,621.00",8/20/2018,1534723200,BTCUSDT,6477.53,6530,6220,6254.84,46545.59,299203081.8,8/20/2018,1534723200,ETHUSDT,299.42,304.04,269.5,270.51,209521.99,60525293.51
8/21/2018,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1766630000,21-Aug,"1,191.00","1,033.90","131,582.10",925.7,"1,554.00","1,177.50","83,175.90","8,151.20","7,233.10","4,466.80","17,364,050.30","4,374.50","38,967.90","27,712,214.40","21,319.50","1,332,375.30","80,284.90","17,091.60","1,620.90",8/21/2018,1534809600,BTCUSDT,6254.84,6500,6235.08,6480,39854.49,254469529.7,8/21/2018,1534809600,ETHUSDT,270.51,285.9,269.7,281.21,218925.38,60780860.94
8/22/2018,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1660460000,22-Aug,"1,196.70","1,031.70","132,181.90",927,"1,559.10","1,176.30","83,574.00","8,192.30","7,232.80","4,488.20","17,447,155.60","4,395.50","39,190.30","27,852,026.50","21,421.50","1,338,931.50","81,171.70","17,095.60","1,627.80",8/22/2018,1534896000,BTCUSDT,6480,6882.54,6251.2,6360.89,67162.63,442016859,8/22/2018,1534896000,ETHUSDT,281.21,298.89,259.5,270.8,380193.31,106751365.6
8/23/2018,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1879890000,23-Aug,"1,192.40","1,030.10","132,595.30",929,"1,554.80","1,174.10","83,607.60","8,195.60","7,279.40","4,472.10","17,444,078.40","4,379.70","39,109.10","27,760,289.30","21,344.60","1,337,160.70","81,471.80","17,035.70","1,638.70",8/23/2018,1534982400,BTCUSDT,6360.89,6576.99,6342.28,6525.01,38250.32,246188292,8/23/2018,1534982400,ETHUSDT,270.8,280.3,267.55,275.99,270689.7,74010793.25
8/24/2018,7907.810059,7949.709961,7907.100098,7945.97998,7945.97998,1886600000,24-Aug,"1,197.70","1,030.10","133,208.20",931.5,"1,561.60","1,176.70","83,791.10","8,238.10","7,238.70","4,492.10","17,536,722.70","4,399.30","39,236.60","27,909,403.10","21,440.30","1,340,106.40","80,775.20","17,071.70","1,634.10",8/24/2018,1535068800,BTCUSDT,6525.01,6725,6440.5,6681.64,35913.86,235813943.4,8/24/2018,1535068800,ETHUSDT,275.99,283.1,270.22,281.19,265949.76,73398534.5
8/25/2018,,,,,,,25-Aug,,,,,,,,,,,,,,,,,,,,8/25/2018,1535155200,BTCUSDT,6681.64,6789,6650.61,6733.64,18091.61,121496443.5,8/25/2018,1535155200,ETHUSDT,281.19,282.71,275.99,277.55,250108.67,69818726.74
8/26/2018,,,,,,,26-Aug,,,,,,,,,,,,,,,,,,,,8/26/2018,1535241600,BTCUSDT,6733.64,6775.27,6568,6700,18564.21,123840620.2,8/26/2018,1535241600,ETHUSDT,277.55,277.91,268.69,274.29,228054.4,62325873.51
8/27/2018,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2319130000,27-Aug,"1,197.70","1,026.30","132,998.60",929.2,"1,553.70","1,174.40","84,024.60","8,164.80","7,358.40","4,492.20","17,510,373.30","4,399.30","39,033.00","27,899,222.70","21,425.00","1,333,998.00","80,296.10","16,920.50","1,630.30",8/27/2018,1535328000,BTCUSDT,6700,6940.51,6646.5,6908.64,34508.75,232201020.4,8/27/2018,1535328000,ETHUSDT,274.29,288.15,271.59,287.71,274974.02,76177626.13
8/28/2018,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1961300000,28-Aug,"1,212.30","1,034.90","134,747.70",941.2,"1,565.10","1,183.50","85,043.90","8,251.80","7,565.10","4,546.40","17,725,519.50","4,452.80","39,483.00","28,241,182.10","21,699.30","1,345,536.80","82,118.60","17,129.10","1,650.30",8/28/2018,1535414400,BTCUSDT,6908.64,7135,6860,7076.11,44829.18,313540617.6,8/28/2018,1535414400,ETHUSDT,287.71,298,282.66,295.44,310448.26,89617814.38
8/29/2018,8044.339844,8113.560059,8042.100098,8109.689941,8109.689941,1897000000,29-Aug,"1,204.20","1,029.90","134,491.10",926.7,"1,559.60","1,172.30","84,992.40","8,214.80","7,741.20","4,516.20","17,647,550.30","4,423.20","39,389.40","28,059,063.10","21,601.80","1,336,842.50","82,319.10","17,358.50","1,651.60",8/29/2018,1535500800,BTCUSDT,7076.11,7133.81,6912.34,7031.22,40220.91,283327238.4,8/29/2018,1535500800,ETHUSDT,295.44,297,283.55,288.4,315449.7,91949406.6
8/30/2018,8094.200195,8133.299805,8069.569824,8088.359863,8088.359863,2014450000,30-Aug,"1,197.30","1,027.10","133,337.30",920.6,"1,552.70","1,162.60","84,752.40","8,185.10","8,081.80","4,490.50","17,588,334.10","4,397.90","39,151.70","27,900,677.40","21,425.70","1,327,446.20","81,791.30","17,577.90","1,643.60",8/30/2018,1535587200,BTCUSDT,7031.22,7063.63,6784.81,6984.84,41565.87,287626873,8/30/2018,1535587200,ETHUSDT,288.4,291,271.88,283.89,326622.75,91836800.39
8/31/2018,8079.310059,8119.819824,8079.310059,8109.540039,8109.540039,1899910000,31-Aug,"1,202.50","1,033.50","133,333.70",925.1,"1,567.90","1,162.90","85,285.30","8,212.30","7,962.90","4,509.80","17,712,087.80","4,416.80","39,356.20","28,021,893.70","21,439.70","1,338,507.10","80,989.50","17,617.40","1,662.70",8/31/2018,1535673600,BTCUSDT,6984.84,7089,6888,7011.21,38515.35,269101804.1,8/31/2018,1535673600,ETHUSDT,283.89,289,276.59,281.41,295189.14,82867511.33
9/1/2018,,,,,,,1-Sep,,,,,,,,,,,,,,,,,,,,9/1/2018,1535760000,BTCUSDT,7011.21,7275,7008.74,7200.01,37858.84,269659435.1,9/1/2018,1535760000,ETHUSDT,281.41,302,281.34,295.71,284085.67,82957203.76
9/2/2018,,,,,,,2-Sep,,,,,,,,,,,,,,,,,,,,9/2/2018,1535846400,BTCUSDT,7200.01,7345.45,7127,7302.01,37719.06,273323233,9/2/2018,1535846400,ETHUSDT,295.71,299.33,288.87,295.41,147208.34,43346740.99
9/3/2018,,,,,,,3-Sep,"1,200.10","1,032.20","133,241.50",931.4,"1,568.90","1,162.20","85,284.50","8,181.80","7,976.10","4,501.20","17,781,738.00","4,408.00","39,277.60","27,965,960.70","21,492.90","1,332,415.10","81,679.90","17,835.70","1,662.40",9/3/2018,1535932800,BTCUSDT,7302.01,7338.28,7191.63,7263.02,30914.26,224625789.5,9/3/2018,1535932800,ETHUSDT,295.41,296.62,285.99,289.09,268798.95,77911680.38
9/4/2018,8087.950195,8104.069824,8042.140137,8091.25,8091.25,2229520000,4-Sep,"1,190.90","1,030.60","132,589.20",928.1,"1,569.70","1,161.30","85,113.00","8,135.40","7,984.40","4,466.80","17,785,342.60","4,374.10","39,059.90","27,762,282.60","21,328.10","1,327,618.80","81,177.30","18,136.60","1,658.00",9/4/2018,1536019200,BTCUSDT,7263.02,7409.9,7227.17,7359.06,33876.24,248511072.7,9/4/2018,1536019200,ETHUSDT,289.09,292.64,283,285.3,321777.84,92530460.14
9/5/2018,8073.529785,8077.839844,7962.350098,7995.169922,7995.169922,2596780000,5-Sep,"1,196.70","1,029.40","133,527.80",923.6,"1,578.00","1,162.50","85,770.50","8,184.80","7,907.60","4,488.50","17,872,713.80","4,395.70","39,257.70","27,899,862.70","21,432.90","1,341,919.30","81,825.80","18,475.60","1,664.30",9/5/2018,1536105600,BTCUSDT,7359.06,7397.3,6682,6700,57250.23,404281550.1,9/5/2018,1536105600,ETHUSDT,285.3,287.62,227,228.53,492772.52,127624585.2
9/6/2018,7998.27002,8001.970215,7885.490234,7922.72998,7922.72998,2368680000,6-Sep,"1,205.20","1,036.10","133,645.10",930.7,"1,590.40","1,166.50","86,660.80","8,231.90","7,953.90","4,520.20","17,944,682.10","4,426.70","39,528.90","28,097,467.40","21,584.20","1,354,467.90","83,383.60","18,536.70","1,671.90",9/6/2018,1536192000,BTCUSDT,6700,6725,6286.05,6516.01,54232.17,349174551.1,9/6/2018,1536192000,ETHUSDT,228.53,233.19,212,229.7,524304.75,118423809.5
9/7/2018,7878.790039,7962.529785,7873.930176,7902.540039,7902.540039,2146380000,7-Sep,"1,198.90","1,035.00","133,221.80",925.7,"1,577.30","1,160.00","85,931.10","8,198.00","7,701.70","4,497.00","17,767,696.60","4,403.70","39,299.90","27,937,964.40","21,448.30","1,345,824.90","83,423.90","18,151.30","1,677.80",9/7/2018,1536278400,BTCUSDT,6516.01,6544,6320,6395.54,37193,239707773.5,9/7/2018,1536278400,ETHUSDT,229.7,234.69,213.5,215.22,382602.31,85175275.66
9/8/2018,,,,,,,8-Sep,,,,,,,,,,,,,,,,,,,,9/8/2018,1536364800,BTCUSDT,6395.54,6478,6111,6185.05,34684.08,219588081.1,9/8/2018,1536364800,ETHUSDT,215.22,220.2,190.01,196.71,299224.7,61382183.23
9/9/2018,,,,,,,9-Sep,,,,,,,,,,,,,,,,,,,,9/9/2018,1536451200,BTCUSDT,6185.05,6441,6141.53,6250.81,34394.57,216780551.4,9/9/2018,1536451200,ETHUSDT,196.71,208.6,185.02,195.81,403671.56,79801821.08
9/10/2018,7939.569824,7945.029785,7890.390137,7924.160156,7924.160156,2041450000,10-Sep,"1,196.60","1,031.20","132,960.20",919,"1,575.20","1,163.90","86,645.80","8,214.70","7,733.30","4,488.10","17,777,884.00","4,395.30","39,296.30","27,884,366.40","21,431.10","1,350,243.20","84,170.30","18,185.30","1,681.20",9/10/2018,1536537600,BTCUSDT,6250.81,6373.98,6221,6312,31429.19,197824245.9,9/10/2018,1536537600,ETHUSDT,195.81,203.42,187.1,197.15,401805.8,78694914.15
9/11/2018,7894.870117,7986.319824,7880.919922,7972.470215,7972.470215,2336600000,11-Sep,"1,189.90","1,027.00","132,632.60",915.2,"1,563.70","1,159.00","86,493.20","8,166.40","7,695.10","4,462.80","17,677,599.30","4,370.20","39,062.80","27,706,248.80","21,328.00","1,339,056.90","83,021.80","18,036.60","1,676.90",9/11/2018,1536624000,BTCUSDT,6312,6404,6170,6294.91,31017.23,195248652.4,9/11/2018,1536624000,ETHUSDT,197.15,200.2,176.16,185.18,456493.89,86131069.59
